Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,DateTime,Year,Month,Month_Name,Day,Day_of_Week,Day_Name,Hour,Is_Weekend,Time_Period,Is_Completed,Is_Cancelled,Is_Incomplete,Is_No_Driver_Found,Booking_Outcome,Revenue,Fare_Per_KM,Has_Booking_Value,Has_Ride_Distance,Has_Driver_Rating,Has_Customer_Rating,Has_Payment_Method,Has_VTAT,Has_CTAT
2024-05-17,09:23:55,CNR3599918,Completed,CID7420120,Auto,Pulbangash,IIT Delhi,13.3,31.9,,,,,,,220.0,39.74,4.4,4.9,Uber Wallet,2024-05-17 09:23:55,2024,5,May,17,4,Friday,9,0,Morning,1,0,0,0,Completed,220.0,5.535983895319577,1,1,1,1,1,1,1
2024-05-23,18:57:54,CNR3599918,Completed,CID3031945,Go Sedan,Shastri Park,Vishwavidyalaya,3.5,32.5,,,,,,,199.0,40.19,4.8,4.2,Cash,2024-05-23 18:57:54,2024,5,May,23,3,Thursday,18,0,Evening,1,0,0,0,Completed,199.0,4.951480467778055,1,1,1,1,1,1,1
2024-04-17,18:05:24,CNR3640503,No Driver Found,CID2345067,Go Sedan,Badshahpur,Chirag Delhi,,,,,,,,,,,,,,2024-04-17 18:05:24,2024,4,April,17,2,Wednesday,18,0,Evening,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-05-31,11:56:43,CNR3640503,Cancelled by Customer,CID9846064,Go Sedan,Ambience Mall,Central Secretariat,19.4,,1.0,Driver is not moving towards pickup location,,,,,,,,,,2024-05-31 11:56:43,2024,5,May,31,4,Friday,11,0,Morning,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-10,08:00:56,CNR3648160,Completed,CID2719444,Bike,Mayur Vihar,Rajiv Chowk,12.8,37.5,,,,,,,712.0,40.6,4.9,4.9,Cash,2024-09-10 08:00:56,2024,9,September,10,1,Tuesday,8,0,Morning,1,0,0,0,Completed,712.0,17.536945812807883,1,1,1,1,1,1,1
2024-05-24,11:43:35,CNR3648160,Completed,CID4111396,Bike,IGI Airport,Kashmere Gate,4.2,22.8,,,,,,,496.0,49.11,4.2,4.8,UPI,2024-05-24 11:43:35,2024,5,May,24,4,Friday,11,0,Morning,1,0,0,0,Completed,496.0,10.099776013031969,1,1,1,1,1,1,1
2024-06-13,04:26:17,CNR3648267,Completed,CID1753108,Auto,Yamuna Bank,Ashram,13.6,43.6,,,,,,,426.0,46.91,3.9,4.2,UPI,2024-06-13 04:26:17,2024,6,June,13,3,Thursday,4,0,Night,1,0,0,0,Completed,426.0,9.081219356214028,1,1,1,1,1,1,1
2024-10-30,09:59:12,CNR3648267,Completed,CID2936917,Auto,Madipur,Vinobapuri,3.2,24.3,,,,,,,268.0,32.42,4.2,4.9,UPI,2024-10-30 09:59:12,2024,10,October,30,2,Wednesday,9,0,Morning,1,0,0,0,Completed,268.0,8.26650215916101,1,1,1,1,1,1,1
2024-11-07,12:04:55,CNR3648267,Completed,CID4806406,Go Mini,Greater Kailash,Vatika Chowk,10.9,24.9,,,,,,,200.0,28.2,3.7,4.6,UPI,2024-11-07 12:04:55,2024,11,November,7,3,Thursday,12,0,Afternoon,1,0,0,0,Completed,200.0,7.092198581560284,1,1,1,1,1,1,1
2024-03-02,18:17:38,CNR3650041,Completed,CID8517405,Go Sedan,Kashmere Gate,Samaypur Badli,4.9,42.0,,,,,,,680.0,45.21,4.2,4.4,UPI,2024-03-02 18:17:38,2024,3,March,2,5,Saturday,18,1,Evening,1,0,0,0,Completed,680.0,15.040920150409201,1,1,1,1,1,1,1
2024-04-10,07:29:20,CNR3650041,Incomplete,CID9482352,Go Mini,Tagore Garden,Golf Course Road,9.2,20.2,,,,,1.0,Vehicle Breakdown,51.0,13.8,,,Uber Wallet,2024-04-10 07:29:20,2024,4,April,10,2,Wednesday,7,0,Morning,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-10-18,08:31:36,CNR3658146,Completed,CID6963426,Auto,Anand Vihar,Mansarovar Park,5.9,16.8,,,,,,,103.0,47.11,3.1,4.8,Uber Wallet,2024-10-18 08:31:36,2024,10,October,18,4,Friday,8,0,Morning,1,0,0,0,Completed,103.0,2.1863723201018894,1,1,1,1,1,1,1
2024-07-25,06:21:36,CNR3658146,Cancelled by Customer,CID3452228,Bike,Nirman Vihar,Nawada,7.4,,1.0,Driver is not moving towards pickup location,,,,,,,,,,2024-07-25 06:21:36,2024,7,July,25,3,Thursday,6,0,Morning,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-25,16:02:32,CNR3658168,Completed,CID1990802,Premier Sedan,Rajouri Garden,Nirman Vihar,8.1,34.7,,,,,,,804.0,48.68,4.6,4.6,UPI,2024-10-25 16:02:32,2024,10,October,25,4,Friday,16,0,Afternoon,1,0,0,0,Completed,804.0,16.516023007395233,1,1,1,1,1,1,1
2024-07-31,20:39:37,CNR3658168,Incomplete,CID8986815,Go Sedan,Vasant Kunj,Panipat,9.8,12.6,,,,,1.0,Other Issue,469.0,19.68,,,Credit Card,2024-07-31 20:39:37,2024,7,July,31,2,Wednesday,20,0,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-04-09,15:57:09,CNR3687483,Cancelled by Driver,CID3699035,Bike,Khandsa,Dwarka Sector 21,5.1,,,,1.0,Personal & Car related issues,,,,,,,,2024-04-09 15:57:09,2024,4,April,9,1,Tuesday,15,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-01,09:25:11,CNR3687483,Completed,CID9613654,Auto,Civil Lines Gurgaon,Kirti Nagar,12.8,26.5,,,,,,,895.0,40.14,4.7,4.1,Uber Wallet,2024-11-01 09:25:11,2024,11,November,1,4,Friday,9,0,Morning,1,0,0,0,Completed,895.0,22.296960637767814,1,1,1,1,1,1,1
2024-07-16,10:40:48,CNR3692972,Completed,CID9949510,Go Sedan,Vasant Kunj,Aya Nagar,11.9,41.4,,,,,,,630.0,32.53,5.0,4.6,Cash,2024-07-16 10:40:48,2024,7,July,16,1,Tuesday,10,0,Morning,1,0,0,0,Completed,630.0,19.36673839532739,1,1,1,1,1,1,1
2024-01-12,20:37:05,CNR3692972,Cancelled by Driver,CID9086482,Auto,Meerut,Chanakyapuri,6.3,,,,1.0,More than permitted people in there,,,,,,,,2024-01-12 20:37:05,2024,1,January,12,4,Friday,20,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-04-15,12:30:37,CNR3697099,Completed,CID2828092,Auto,Rajiv Chowk,Malviya Nagar,6.3,27.5,,,,,,,311.0,20.22,3.7,3.7,Cash,2024-04-15 12:30:37,2024,4,April,15,0,Monday,12,0,Afternoon,1,0,0,0,Completed,311.0,15.380811078140455,1,1,1,1,1,1,1
2024-10-29,22:30:06,CNR3697099,Completed,CID4311300,Go Mini,Civil Lines Gurgaon,Mayur Vihar,10.1,15.5,,,,,,,667.0,22.42,4.5,4.2,Debit Card,2024-10-29 22:30:06,2024,10,October,29,1,Tuesday,22,0,Late Evening,1,0,0,0,Completed,667.0,29.75022301516503,1,1,1,1,1,1,1
2024-06-04,19:12:34,CNR3704263,Completed,CID9790803,Go Mini,Noida Sector 62,Subhash Chowk,8.6,28.4,,,,,,,288.0,42.26,4.1,4.9,Cash,2024-06-04 19:12:34,2024,6,June,4,1,Tuesday,19,0,Evening,1,0,0,0,Completed,288.0,6.814955040227166,1,1,1,1,1,1,1
2024-05-25,13:02:24,CNR3704263,Completed,CID8113817,Go Mini,Sonipat,Vaishali,13.4,17.4,,,,,,,609.0,36.95,4.3,4.3,Debit Card,2024-05-25 13:02:24,2024,5,May,25,5,Saturday,13,1,Afternoon,1,0,0,0,Completed,609.0,16.481732070365357,1,1,1,1,1,1,1
2024-12-01,13:39:14,CNR3705367,Incomplete,CID5239530,Premier Sedan,Rajouri Garden,Mehrauli,9.1,12.9,,,,,1.0,Other Issue,3148.0,1.0,,,Uber Wallet,2024-12-01 13:39:14,2024,12,December,1,6,Sunday,13,1,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-05-14,10:42:49,CNR3705367,Completed,CID7253290,Go Sedan,Satguru Ram Singh Marg,Cyber Hub,2.3,39.5,,,,,,,624.0,23.62,4.2,4.2,Debit Card,2024-05-14 10:42:49,2024,5,May,14,1,Tuesday,10,0,Morning,1,0,0,0,Completed,624.0,26.418289585097373,1,1,1,1,1,1,1
2024-06-17,21:17:00,CNR3709505,Cancelled by Driver,CID6137961,Bike,AIIMS,Hauz Rani,6.7,,,,1.0,More than permitted people in there,,,,,,,,2024-06-17 21:17:00,2024,6,June,17,0,Monday,21,0,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-02,19:56:23,CNR3709505,Cancelled by Driver,CID5391371,Uber XL,Kirti Nagar,Rithala,10.3,,,,1.0,Customer related issue,,,,,,,,2024-10-02 19:56:23,2024,10,October,2,2,Wednesday,19,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-05,18:28:39,CNR3716348,Cancelled by Driver,CID9489061,Bike,Punjabi Bagh,Rohini West,4.8,,,,1.0,The customer was coughing/sick,,,,,,,,2024-03-05 18:28:39,2024,3,March,5,1,Tuesday,18,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-01-26,14:47:25,CNR3716348,Completed,CID8281477,Go Sedan,Jama Masjid,Pataudi Chowk,9.4,28.3,,,,,,,556.0,26.94,3.3,4.9,Cash,2024-01-26 14:47:25,2024,1,January,26,4,Friday,14,0,Afternoon,1,0,0,0,Completed,556.0,20.638455827765405,1,1,1,1,1,1,1
2024-03-18,10:45:18,CNR3731716,Completed,CID4831900,Premier Sedan,Vasant Kunj,Rohini East,3.9,36.8,,,,,,,141.0,37.65,4.1,4.1,Uber Wallet,2024-03-18 10:45:18,2024,3,March,18,0,Monday,10,0,Morning,1,0,0,0,Completed,141.0,3.7450199203187253,1,1,1,1,1,1,1
2024-12-03,19:52:35,CNR3731716,Completed,CID4824042,eBike,Noida Film City,Indirapuram,3.1,44.6,,,,,,,853.0,18.18,4.6,4.2,Credit Card,2024-12-03 19:52:35,2024,12,December,3,1,Tuesday,19,0,Evening,1,0,0,0,Completed,853.0,46.91969196919692,1,1,1,1,1,1,1
2024-07-31,15:05:52,CNR3741443,Completed,CID3918974,Go Sedan,Arjangarh,Chandni Chowk,5.2,38.8,,,,,,,472.0,43.57,4.4,4.9,Uber Wallet,2024-07-31 15:05:52,2024,7,July,31,2,Wednesday,15,0,Afternoon,1,0,0,0,Completed,472.0,10.83314207023181,1,1,1,1,1,1,1
2024-03-03,18:47:09,CNR3741443,Incomplete,CID1625371,Auto,Tagore Garden,Sultanpur,6.8,18.1,,,,,1.0,Other Issue,575.0,3.54,,,Credit Card,2024-03-03 18:47:09,2024,3,March,3,6,Sunday,18,1,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-09-27,10:26:54,CNR3745834,Completed,CID5789818,Auto,Gurgaon Sector 29,Old Gurgaon,14.0,15.4,,,,,,,56.0,39.73,4.6,4.4,Credit Card,2024-09-27 10:26:54,2024,9,September,27,4,Friday,10,0,Morning,1,0,0,0,Completed,56.0,1.409514220991694,1,1,1,1,1,1,1
2024-03-28,17:34:12,CNR3745834,Cancelled by Customer,CID1011546,Bike,Punjabi Bagh,Tilak Nagar,5.0,,1.0,Change of plans,,,,,,,,,,2024-03-28 17:34:12,2024,3,March,28,3,Thursday,17,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-01,20:55:36,CNR3759345,Cancelled by Driver,CID9130011,Auto,Udyog Vihar Phase 4,Laxmi Nagar,10.4,,,,1.0,The customer was coughing/sick,,,,,,,,2024-05-01 20:55:36,2024,5,May,1,2,Wednesday,20,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-14,21:33:57,CNR3759345,Cancelled by Driver,CID3796489,Go Mini,Sushant Lok,Patel Chowk,9.4,,,,1.0,Personal & Car related issues,,,,,,,,2024-05-14 21:33:57,2024,5,May,14,1,Tuesday,21,0,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-06,21:29:13,CNR3772756,Cancelled by Driver,CID9167923,Go Sedan,Dwarka Mor,Sarai Kale Khan,6.3,,,,1.0,The customer was coughing/sick,,,,,,,,2024-10-06 21:29:13,2024,10,October,6,6,Sunday,21,1,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-06,19:07:35,CNR3772756,Incomplete,CID6842397,Premier Sedan,Nirman Vihar,Tagore Garden,7.1,13.3,,,,,1.0,Other Issue,389.0,10.46,,,UPI,2024-02-06 19:07:35,2024,2,February,6,1,Tuesday,19,0,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-05-11,11:52:54,CNR3777988,Incomplete,CID6089723,Bike,Yamuna Bank,Sushant Lok,6.2,23.9,,,,,1.0,Other Issue,1168.0,8.12,,,UPI,2024-05-11 11:52:54,2024,5,May,11,5,Saturday,11,1,Morning,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-04-13,18:03:02,CNR3777988,Completed,CID2402278,Go Sedan,Adarsh Nagar,Jasola,10.3,40.9,,,,,,,915.0,33.03,4.4,4.6,Uber Wallet,2024-04-13 18:03:02,2024,4,April,13,5,Saturday,18,1,Evening,1,0,0,0,Completed,915.0,27.702089009990917,1,1,1,1,1,1,1
2024-06-05,11:57:16,CNR3787401,Cancelled by Driver,CID1628605,Go Sedan,Sultanpur,Mandi House,8.6,,,,1.0,The customer was coughing/sick,,,,,,,,2024-06-05 11:57:16,2024,6,June,5,2,Wednesday,11,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-19,14:04:40,CNR3787401,Completed,CID4691586,Auto,Munirka,Keshav Puram,5.0,40.3,,,,,,,74.0,9.76,5.0,3.4,UPI,2024-03-19 14:04:40,2024,3,March,19,1,Tuesday,14,0,Afternoon,1,0,0,0,Completed,74.0,7.581967213114754,1,1,1,1,1,1,1
2024-05-13,15:28:30,CNR3791245,Completed,CID3722035,Auto,Shahdara,Karol Bagh,8.7,22.2,,,,,,,134.0,21.21,4.0,4.7,Debit Card,2024-05-13 15:28:30,2024,5,May,13,0,Monday,15,0,Afternoon,1,0,0,0,Completed,134.0,6.317774634606318,1,1,1,1,1,1,1
2024-08-26,10:34:47,CNR3791245,Completed,CID4521021,Go Mini,Bhiwadi,Pitampura,10.8,43.8,,,,,,,692.0,37.98,3.4,3.6,Uber Wallet,2024-08-26 10:34:47,2024,8,August,26,0,Monday,10,0,Morning,1,0,0,0,Completed,692.0,18.220115850447606,1,1,1,1,1,1,1
2024-07-10,06:39:12,CNR3802447,Cancelled by Driver,CID9373432,Auto,Pitampura,Jor Bagh,11.6,,,,1.0,Personal & Car related issues,,,,,,,,2024-07-10 06:39:12,2024,7,July,10,2,Wednesday,6,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-13,10:49:53,CNR3802447,Completed,CID4047398,Bike,Bahadurgarh,Uttam Nagar,11.8,36.5,,,,,,,63.0,18.49,4.6,4.9,UPI,2024-11-13 10:49:53,2024,11,November,13,2,Wednesday,10,0,Morning,1,0,0,0,Completed,63.0,3.4072471606273664,1,1,1,1,1,1,1
2024-05-21,13:44:29,CNR3803227,Cancelled by Customer,CID5566126,Bike,Bahadurgarh,Hero Honda Chowk,11.9,,1.0,Change of plans,,,,,,,,,,2024-05-21 13:44:29,2024,5,May,21,1,Tuesday,13,0,Afternoon,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-29,17:53:52,CNR3803227,Completed,CID2733797,Go Sedan,Gurgaon Sector 29,Hauz Rani,2.2,38.3,,,,,,,241.0,30.4,4.8,4.9,UPI,2024-11-29 17:53:52,2024,11,November,29,4,Friday,17,0,Evening,1,0,0,0,Completed,241.0,7.927631578947369,1,1,1,1,1,1,1
2024-02-23,19:55:31,CNR3826271,Cancelled by Driver,CID9675113,Auto,Udyog Vihar,Jor Bagh,10.8,,,,1.0,The customer was coughing/sick,,,,,,,,2024-02-23 19:55:31,2024,2,February,23,4,Friday,19,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-23,07:17:20,CNR3826271,Completed,CID1946596,Auto,Patel Chowk,Delhi Gate,4.7,15.1,,,,,,,230.0,47.48,4.2,3.4,UPI,2024-02-23 07:17:20,2024,2,February,23,4,Friday,7,0,Morning,1,0,0,0,Completed,230.0,4.844144903117102,1,1,1,1,1,1,1
2024-03-09,09:58:33,CNR3831091,No Driver Found,CID2294812,Go Mini,South Extension,DLF City Court,,,,,,,,,,,,,,2024-03-09 09:58:33,2024,3,March,9,5,Saturday,9,1,Morning,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-05-29,18:35:57,CNR3831091,Incomplete,CID2014166,Auto,ITO,Shahdara,4.8,21.5,,,,,1.0,Vehicle Breakdown,238.0,4.15,,,Credit Card,2024-05-29 18:35:57,2024,5,May,29,2,Wednesday,18,0,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-01-02,21:31:44,CNR3837379,Incomplete,CID5045660,Go Mini,Faridabad Sector 15,Keshav Puram,8.9,15.9,,,,,1.0,Vehicle Breakdown,610.0,1.95,,,Cash,2024-01-02 21:31:44,2024,1,January,2,1,Tuesday,21,0,Late Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-09-13,18:24:18,CNR3837379,No Driver Found,CID4831893,Bike,Aya Nagar,Welcome,,,,,,,,,,,,,,2024-09-13 18:24:18,2024,9,September,13,4,Friday,18,0,Evening,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-09-17,13:48:41,CNR3838734,Completed,CID3853305,Go Mini,Jor Bagh,Indraprastha,2.7,15.3,,,,,,,321.0,9.23,4.3,4.7,Credit Card,2024-09-17 13:48:41,2024,9,September,17,1,Tuesday,13,0,Afternoon,1,0,0,0,Completed,321.0,34.777898158179845,1,1,1,1,1,1,1
2024-08-12,12:51:03,CNR3838734,Cancelled by Customer,CID9020338,Bike,Vinobapuri,Vatika Chowk,13.4,,1.0,Change of plans,,,,,,,,,,2024-08-12 12:51:03,2024,8,August,12,0,Monday,12,0,Afternoon,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-06,19:23:05,CNR3860451,Incomplete,CID6892963,Auto,Tughlakabad,Gurgaon Railway Station,3.8,25.2,,,,,1.0,Vehicle Breakdown,263.0,11.07,,,UPI,2024-11-06 19:23:05,2024,11,November,6,2,Wednesday,19,0,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-05-15,12:54:27,CNR3860451,Incomplete,CID3199511,Auto,Sohna Road,Rohini East,6.8,24.8,,,,,1.0,Customer Demand,84.0,19.64,,,UPI,2024-05-15 12:54:27,2024,5,May,15,2,Wednesday,12,0,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-12-05,15:18:01,CNR3866225,Incomplete,CID4232093,Bike,Khandsa,Chandni Chowk,3.4,26.3,,,,,1.0,Other Issue,401.0,8.32,,,Debit Card,2024-12-05 15:18:01,2024,12,December,5,3,Thursday,15,0,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-11-05,19:00:17,CNR3866225,Completed,CID6139952,Auto,Noida Extension,Noida Film City,10.4,19.1,,,,,,,968.0,27.96,4.2,3.4,UPI,2024-11-05 19:00:17,2024,11,November,5,1,Tuesday,19,0,Evening,1,0,0,0,Completed,968.0,34.620886981402,1,1,1,1,1,1,1
2024-04-03,20:14:08,CNR3876858,Completed,CID8970891,Go Mini,Jasola,Dwarka Mor,6.6,34.4,,,,,,,287.0,29.77,4.3,4.3,UPI,2024-04-03 20:14:08,2024,4,April,3,2,Wednesday,20,0,Evening,1,0,0,0,Completed,287.0,9.640577762848505,1,1,1,1,1,1,1
2024-01-06,18:20:01,CNR3876858,No Driver Found,CID5136653,Go Sedan,Manesar,Ambience Mall,,,,,,,,,,,,,,2024-01-06 18:20:01,2024,1,January,6,5,Saturday,18,1,Evening,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-04-23,16:28:30,CNR3877735,Completed,CID5888501,Go Mini,Ambience Mall,Noida Film City,8.0,30.8,,,,,,,780.0,33.6,4.4,4.4,Uber Wallet,2024-04-23 16:28:30,2024,4,April,23,1,Tuesday,16,0,Afternoon,1,0,0,0,Completed,780.0,23.21428571428571,1,1,1,1,1,1,1
2024-10-03,09:07:19,CNR3877735,Completed,CID1155566,eBike,Okhla,Mehrauli,10.1,34.2,,,,,,,830.0,43.95,4.2,4.3,UPI,2024-10-03 09:07:19,2024,10,October,3,3,Thursday,9,0,Morning,1,0,0,0,Completed,830.0,18.885096700796357,1,1,1,1,1,1,1
2024-05-26,06:11:17,CNR3882659,Completed,CID8224188,Auto,Panipat,Jama Masjid,7.3,41.2,,,,,,,377.0,28.48,3.9,4.5,UPI,2024-05-26 06:11:17,2024,5,May,26,6,Sunday,6,1,Morning,1,0,0,0,Completed,377.0,13.237359550561797,1,1,1,1,1,1,1
2024-01-29,16:02:21,CNR3882659,Completed,CID6865903,Go Mini,Satguru Ram Singh Marg,Jama Masjid,4.0,27.5,,,,,,,320.0,17.28,4.4,3.8,Credit Card,2024-01-29 16:02:21,2024,1,January,29,0,Monday,16,0,Afternoon,1,0,0,0,Completed,320.0,18.51851851851852,1,1,1,1,1,1,1
2024-12-28,20:44:19,CNR3886367,Completed,CID3315636,Auto,Malviya Nagar,Vatika Chowk,10.2,19.1,,,,,,,551.0,27.58,4.3,4.6,Credit Card,2024-12-28 20:44:19,2024,12,December,28,5,Saturday,20,1,Evening,1,0,0,0,Completed,551.0,19.97824510514866,1,1,1,1,1,1,1
2024-02-21,14:46:26,CNR3886367,Completed,CID4837623,Premier Sedan,Saket A Block,Lajpat Nagar,8.9,41.0,,,,,,,470.0,32.54,4.3,4.7,Credit Card,2024-02-21 14:46:26,2024,2,February,21,2,Wednesday,14,0,Afternoon,1,0,0,0,Completed,470.0,14.443761524277813,1,1,1,1,1,1,1
2024-07-04,17:31:30,CNR3894496,Cancelled by Customer,CID3835812,Go Sedan,Shahdara,Pulbangash,6.1,,1.0,Driver is not moving towards pickup location,,,,,,,,,,2024-07-04 17:31:30,2024,7,July,4,3,Thursday,17,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-01-15,16:57:00,CNR3894496,Cancelled by Driver,CID9889791,Go Mini,IFFCO Chowk,Palam Vihar,6.6,,,,1.0,More than permitted people in there,,,,,,,,2024-01-15 16:57:00,2024,1,January,15,0,Monday,16,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-06,16:35:16,CNR3901166,Completed,CID9007263,Auto,Ghaziabad,Manesar,10.3,27.2,,,,,,,899.0,35.97,3.8,4.2,Debit Card,2024-03-06 16:35:16,2024,3,March,6,2,Wednesday,16,0,Afternoon,1,0,0,0,Completed,899.0,24.993049763691968,1,1,1,1,1,1,1
2024-02-16,15:16:20,CNR3901166,Cancelled by Customer,CID3830515,eBike,Tilak Nagar,Rohini East,19.4,,1.0,Driver asked to cancel,,,,,,,,,,2024-02-16 15:16:20,2024,2,February,16,4,Friday,15,0,Afternoon,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-06-15,18:43:23,CNR3903989,Completed,CID1005242,Go Sedan,Adarsh Nagar,Connaught Place,6.2,29.1,,,,,,,526.0,10.93,4.3,3.6,UPI,2024-06-15 18:43:23,2024,6,June,15,5,Saturday,18,1,Evening,1,0,0,0,Completed,526.0,48.12442817932297,1,1,1,1,1,1,1
2024-04-26,22:57:15,CNR3903989,Cancelled by Customer,CID3817858,Bike,Noida Extension,Pragati Maidan,10.5,,1.0,Driver is not moving towards pickup location,,,,,,,,,,2024-04-26 22:57:15,2024,4,April,26,4,Friday,22,0,Late Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-25,02:02:26,CNR3905893,Completed,CID1087439,Premier Sedan,Vatika Chowk,Akshardham,11.9,35.4,,,,,,,596.0,17.24,4.5,4.4,UPI,2024-09-25 02:02:26,2024,9,September,25,2,Wednesday,2,0,Night,1,0,0,0,Completed,596.0,34.570765661252906,1,1,1,1,1,1,1
2024-06-22,11:14:07,CNR3905893,Incomplete,CID2925140,Bike,Madipur,Anand Vihar,5.5,29.6,,,,,1.0,Customer Demand,602.0,1.57,,,Cash,2024-06-22 11:14:07,2024,6,June,22,5,Saturday,11,1,Morning,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-06-02,22:45:41,CNR3907930,Incomplete,CID4445001,Auto,Moti Nagar,Samaypur Badli,5.6,19.8,,,,,1.0,Vehicle Breakdown,435.0,1.49,,,UPI,2024-06-02 22:45:41,2024,6,June,2,6,Sunday,22,1,Late Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-02-19,16:12:44,CNR3907930,Incomplete,CID9804761,Go Sedan,Tagore Garden,Kashmere Gate,8.2,23.8,,,,,1.0,Other Issue,362.0,11.82,,,Credit Card,2024-02-19 16:12:44,2024,2,February,19,0,Monday,16,0,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-12-18,20:45:12,CNR3910833,Completed,CID7615965,Go Mini,DLF Phase 3,Botanical Garden,8.2,30.2,,,,,,,431.0,41.24,4.3,4.9,Credit Card,2024-12-18 20:45:12,2024,12,December,18,2,Wednesday,20,0,Evening,1,0,0,0,Completed,431.0,10.45101842870999,1,1,1,1,1,1,1
2024-02-02,15:22:06,CNR3910833,Completed,CID5420226,Go Mini,Mayur Vihar,Rithala,8.2,39.0,,,,,,,923.0,14.01,4.6,4.8,Cash,2024-02-02 15:22:06,2024,2,February,2,4,Friday,15,0,Afternoon,1,0,0,0,Completed,923.0,65.88151320485368,1,1,1,1,1,1,1
2024-12-18,01:20:24,CNR3915708,Cancelled by Customer,CID1957327,Bike,Greater Noida,IIT Delhi,6.5,,1.0,Change of plans,,,,,,,,,,2024-12-18 01:20:24,2024,12,December,18,2,Wednesday,1,0,Night,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-12-02,10:53:40,CNR3915708,Completed,CID1149830,eBike,Bahadurgarh,Badshahpur,9.1,35.7,,,,,,,690.0,31.38,3.5,5.0,Cash,2024-12-02 10:53:40,2024,12,December,2,0,Monday,10,0,Morning,1,0,0,0,Completed,690.0,21.988527724665392,1,1,1,1,1,1,1
2024-03-23,11:35:50,CNR3933449,Completed,CID7139716,Bike,Udyog Bhawan,Chanakyapuri,6.8,42.3,,,,,,,1136.0,4.14,3.3,3.8,Cash,2024-03-23 11:35:50,2024,3,March,23,5,Saturday,11,1,Morning,1,0,0,0,Completed,1136.0,274.3961352657005,1,1,1,1,1,1,1
